unit_id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
34,146,-0.0032,0.0004,100.0,518.67,642.94,1593.96,1406.33,14.62,21.61,552.75,2388.09,9093.26,1.3,47.57,521.56,2388.09,8168.81,8.4674,0.03,395,2388,100.0,38.82,23.289
34,147,0.0046,0.0003,100.0,518.67,642.73,1595.25,1422.99,14.62,21.61,553.16,2388.11,9089.86,1.3,47.55,520.93,2388.08,8161.76,8.4756,0.03,394,2388,100.0,38.74,23.3026
34,148,-0.0023,0.0004,100.0,518.67,642.86,1601.14,1416.22,14.62,21.61,552.95,2388.09,9090.25,1.3,47.64,520.84,2388.14,8166.46,8.4616,0.03,395,2388,100.0,38.66,23.2557
34,149,-0.0001,0.0005,100.0,518.67,642.7,1593.19,1408.42,14.62,21.61,553.04,2388.11,9087.97,1.3,47.64,520.97,2388.15,8163.75,8.4575,0.03,393,2388,100.0,38.8,23.221
34,150,0.0011,0.0005,100.0,518.67,643.46,1589.54,1410.75,14.62,21.61,552.93,2388.03,9093.51,1.3,47.74,521.12,2388.09,8167.0,8.4526,0.03,394,2388,100.0,38.56,23.1587
34,151,0.0037,0.0001,100.0,518.67,642.85,1586.99,1411.99,14.62,21.61,552.43,2388.07,9091.22,1.3,47.62,520.64,2388.04,8161.54,8.4697,0.03,395,2388,100.0,38.84,23.1504
34,152,0.0009,0.0002,100.0,518.67,642.86,1592.46,1414.93,14.62,21.61,552.76,2388.11,9088.5,1.3,47.66,521.05,2388.11,8165.28,8.4722,0.03,394,2388,100.0,38.7,23.2403
34,153,0.0016,0.0001,100.0,518.67,643.07,1600.12,1412.27,14.62,21.61,552.29,2388.11,9091.62,1.3,47.53,520.64,2388.05,8168.99,8.4303,0.03,394,2388,100.0,38.74,23.2021
34,154,-0.0011,0.0004,100.0,518.67,642.8,1590.54,1417.1,14.62,21.61,552.43,2388.16,9095.69,1.3,47.69,520.4,2388.1,8164.2,8.4657,0.03,394,2388,100.0,38.7,23.1475
34,155,0.0051,0.0,100.0,518.67,642.99,1591.27,1414.88,14.62,21.61,553.4,2388.1,9098.48,1.3,47.52,521.05,2388.07,8174.41,8.495,0.03,395,2388,100.0,38.66,23.1985
34,156,-0.0002,0.0001,100.0,518.67,642.93,1587.54,1413.29,14.62,21.61,552.81,2388.09,9103.29,1.3,47.76,521.35,2388.11,8173.79,8.4224,0.03,394,2388,100.0,38.65,23.1507
34,157,0.0013,-0.0,100.0,518.67,643.02,1593.0,1419.02,14.62,21.61,553.73,2388.13,9102.08,1.3,47.7,521.17,2388.11,8176.98,8.4719,0.03,392,2388,100.0,38.71,23.2835
34,158,-0.0029,0.0002,100.0,518.67,643.44,1584.73,1417.52,14.62,21.61,552.59,2388.11,9096.55,1.3,47.72,521.08,2388.1,8172.43,8.4911,0.03,394,2388,100.0,38.48,23.1967
34,159,-0.0009,0.0004,100.0,518.67,643.33,1593.69,1414.27,14.62,21.61,552.82,2388.09,9097.53,1.3,47.97,520.72,2388.16,8169.24,8.5069,0.03,395,2388,100.0,38.75,23.1277
34,160,0.0026,0.0004,100.0,518.67,642.86,1594.78,1417.02,14.62,21.61,551.97,2388.11,9099.73,1.3,47.7,521.43,2388.15,8168.88,8.4933,0.03,393,2388,100.0,38.56,23.1401
